id	cleaned_text	HS	TR	AG
974	us marshals illegal alien wanted for murder in mexico arrested in so via user	1	1	1
5490	gonna be the sexiest bat woman in that bitch smiling face with horns  smiling face with horns  smiling face with horns 	1	1	0
8572	user user women were never sacred he's talking about the ancient trope of virgin vs whore	0	0	0
522	stop illegals from overcrowding us schools free lunch free breakfast under mama free medical and dental getting win doesn't check for immigration status most never file for asylum once they enter us	1	0	1
5194	if the dick good she's gonna agree to the you my girlfriend now statement off rip	1	1	0
4325	user boner killer hardly ism sure you've heard the joke about the best part of having sex with a preggo.	0	0	0
9055	officials were saying that mass rape couldn't have occurred because rohingya women were too filthy on myanmar	0	0	0
4441	user if you would like to report illegal aliens please call immigration and customs enforcement nice at 1-866-dhs-2ice (347-2423). they will need to know names locations either work place or residence and any other specific information you	1	0	1
7090	the man won this one	0	0	0
8770	user goddamn fucking bitch shut your fucking flap cunt downplaying as if you got game & political power killing all us presidents we my civil rights violators bribed impart is family children to run criminals & or both monopolize conspiracy	1	1	1
774	guys your last name is gunwales you must not be from around here like a medical immigrants me actually i was born in florid and raised in my guys oh so your not from mexico me not ism actually from filliping descent but even if i was from mexico id be damn proud to be	0	0	0
8108	user there are men who make women cry and then complain about hysterical irrational females	0	0	0
1964	united methodists dismiss complaint against eff sessions over using bible to defend family separation	0	0	0
9165	user user are you just upset that nobody is grabbing your sank pussy since trumps election is over your an ugly gross old hag and your also a racist pig and i hope all your children are black	1	1	1
2984	this is horrendous	0	0	0
5038	because every 14 seconds a man's butt is looked at without permission	1	0	0
8455	i ism fucking dead user i i fucking miss you hoe slut sank beech  face blowing a kiss  sparkling heart  crossed fingers light skin tone 	0	0	0
3362	immigrants using nearly 60 percent more food stamps than america via user	0	0	0
5612	user user user so happy you hysterical women who believe in conspiracy theories lost  ok hand medium-light skin tone  ok hand medium-light skin tone  united states  united states 	1	1	0
3405	ðÿ‡«ðÿ‡·france  french restaurants turn to undocumented migrants to fill 130,000 vacant jobs'instead of employing native european french citizens ðÿ˜¡ france has even surrendered their jobs to invaders	1	0	0
5962	user user user user sank you are already in the streets make my money whore	1	1	1
5248	most men are too scared to choke a bitch properly... i never feel like ism choking them hard enough	1	0	1
3722	a wide range of advocates for immigrants and civil rights groups say facebook’s definition of political advertising has become so broad that they...	0	0	0
1601	this is outrageous but sadly this kind of corruption is what we've gotten used to with our current administration i	0	0	0
4973	suck a whore you slut	1	0	1
6816	this advent calendar helps you pimp your prosector throughout christmas 	0	0	0
4726	user bitch you a hoe... i do not like yo fish booty ass no fucking me	1	1	0
6732	user agriculture for one services and manufacturing too...do you live in a hole	0	0	0
9185	user user user user you're a sank .....leave our house and country take your corrupt parents with you you're all cheap white trash	1	1	1
1578	watch market's germany is starting to look like syria - immigrants set cars on fire just for fun - free speech time - user	1	0	1
6093	user user they still make dak out be a homewreakn whore and amie a cheat cunt sad sad pal unlike the	1	0	0
1621	protesters condemn us treatment of migrants block bus	0	0	0
798	a joint initiative of the user user and the county government of to boost refugees user user user user user user	0	0	0
4249	i truly hope so i do i do i do user user	1	0	0
933	refugees not welcome	1	0	0
5026	user rape is no joke and something we do not support the kitchen needs to be cleaned by the way	1	0	1
4178	they came here to serve but for many immigrants the army isn't interested having worked for the army these types of immigrants i can honestly say they are the most dedicated &amp;grateful of service members that's changing thanks to this administration	0	0	0
4423	it's getting worse every single day	1	0	0
1596	where are the girl refugees asylum seekers children	0	0	0
414	the same man mosey who published a by-election leaflet saying colored immigration threatens your children health	1	0	1
4116	got user has announced an investigation into the shenandoah facility after reports of allegations from detained immigrant teens in tune	0	0	0
2411	user user user user i don't want death i want my grandchildren to their rightful place to become what they what not after government lots so many spaces for illegals not fair for my off spring#americafirst	1	0	1
1777	core lewandowski didn't complain when mama prosecuted 500,000 illegals and separated families after all user said he wouldn't pass a bill to help those migrant kids but he will use the shut out of them to raise demo scam	1	0	0
4028	is several new or used items to foster greater self-sufficiency of a few recent refugee families work boots lunch boxes/bags, apt size microwaves food storage containers laptops...and drumroll...a large family...	0	0	0
3152	our friends at user have a new series premiering today on my than is the story of a young chines immigrant in hollywood on his journey to become the greatest actor of all time catch season 1 at	0	0	0
1143	the hill | breaking the migration agency has rejected...	0	0	0
7801	life hack there are people that use do's to simply have convoys with friends... and here i thought it was only for nudes & to line up sex	0	0	0
5904	dawn i for outta roast this bitch lmfoaoo don't ever post in again u stupid ass slut	1	1	1
